system_code,source_code,source_db,schema_name,table_name,full_name,table_comment,domain,table_role,include_status,governance_import_status,review_status,num_rows_stats,exclude_reason,source_file_name,confirmation_status,manual_confirm_question
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,PHARMACY,INP_BILL_DETAIL_BK,PHARMACY.INP_BILL_DETAIL_BK,需要人工确认,住院就诊,detail_fact,excluded,excluded,excluded_by_recheck,251,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,建议排除,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,DIAGNOSIS_DICT_BK_20210209,COMM.DIAGNOSIS_DICT_BK_20210209,需要人工确认,诊断,asset_table,excluded,excluded,excluded_by_recheck,27599,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,DIAGNOSIS_DICT_BK_20210808,COMM.DIAGNOSIS_DICT_BK_20210808,需要人工确认,诊断,asset_table,excluded,excluded,excluded_by_recheck,25924,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,DIAGNOSIS_DICT_BK_20220822,COMM.DIAGNOSIS_DICT_BK_20220822,需要人工确认,诊断,asset_table,excluded,excluded,excluded_by_recheck,27546,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,DIAGNOSIS_DICT_TEMP,COMM.DIAGNOSIS_DICT_TEMP,疾病字典,诊断,asset_table,excluded,excluded,excluded_by_recheck,38145,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,DICT_EXCEL_TEMPLATE,COMM.DICT_EXCEL_TEMPLATE,需要人工确认,人员字典,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：技术配置/工具表且为空，不进入治理资产,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,EXP_DICT_BK,COMM.EXP_DICT_BK,需要人工确认,材料字典,asset_table,excluded,excluded,excluded_by_recheck,37,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,EXP_NAME_DICT_BK,COMM.EXP_NAME_DICT_BK,需要人工确认,材料字典,asset_table,excluded,excluded,excluded_by_recheck,181,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,HIS_VS_BJYB_CATALOG,COMM.HIS_VS_BJYB_CATALOG,需要人工确认,标准映射表,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,OFFICIAL_DRUG_CATALOG_CLASS,COMM.OFFICIAL_DRUG_CATALOG_CLASS,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,OPERATION_DICT_BK_20210219,COMM.OPERATION_DICT_BK_20210219,需要人工确认,手术,asset_table,excluded,excluded,excluded_by_recheck,15594,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,OPERATION_DICT_BK_20210808,COMM.OPERATION_DICT_BK_20210808,需要人工确认,手术,asset_table,excluded,excluded,excluded_by_recheck,13617,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,2025-07-17MED_DICT_PRICE,DRUG_USER.2025-07-17MED_DICT_PRICE,药品产地价格表,药品,asset_table,excluded,excluded,excluded_by_recheck,7589,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,20260325MED_DICT_BASEINFO,DRUG_USER.20260325MED_DICT_BASEINFO,药品目录表,药品,asset_table,excluded,excluded,excluded_by_recheck,5949,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,6.30MED_DICT_BASEINFO,DRUG_USER.6.30MED_DICT_BASEINFO,药品目录表,药品,asset_table,excluded,excluded,excluded_by_recheck,5565,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,6.30MED_DICT_PRICE,DRUG_USER.6.30MED_DICT_PRICE,药品产地价格表,药品,asset_table,excluded,excluded,excluded_by_recheck,7361,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,7月出院患者,DRUG_USER.7月出院患者,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,5361,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含中文临时/手工结果语义，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,DATAPRESCRIPTIONDETAIL_DATA,DRUG_USER.DATAPRESCRIPTIONDETAIL_DATA,需要人工确认,处方,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,DATAPRESCRIPTION_DATA,DRUG_USER.DATAPRESCRIPTION_DATA,需要人工确认,处方,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,DOCUMENT_UPLOAD_RECORD,DRUG_USER.DOCUMENT_UPLOAD_RECORD,单据上传记录表,药品,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：技术配置/工具表且为空，不进入治理资产,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,INIT_ACCOUNT_LOG,DRUG_USER.INIT_ACCOUNT_LOG,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,13,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,INP_PATIENT_LOG,DRUG_USER.INP_PATIENT_LOG,需要人工确认,患者主索引,asset_table,excluded,excluded,excluded_by_recheck,157701,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,DRUG_USER.MED_CHECK_DETAIL_2025-9-1,盘点明细表,药品,asset_table,excluded,excluded,excluded_by_recheck,5274,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_DICT_PRICE_20250822,DRUG_USER.MED_DICT_PRICE_20250822,药品产地价格表,药品,asset_table,excluded,excluded,excluded_by_recheck,7623,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_DICT_PRICE_20250826,DRUG_USER.MED_DICT_PRICE_20250826,药品产地价格表,药品,asset_table,excluded,excluded,excluded_by_recheck,7626,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_DICT_PRICE_20260616,DRUG_USER.MED_DICT_PRICE_20260616,药品产地价格表,药品,asset_table,excluded,excluded,excluded_by_recheck,8488,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_DRUG_LOC_2025-10-30,DRUG_USER.MED_DRUG_LOC_2025-10-30,药品库位对照表,药品,asset_table,excluded,excluded,excluded_by_recheck,12364,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_IN_DETAIL_2025-9-1,DRUG_USER.MED_IN_DETAIL_2025-9-1,采购入库明细表,药品,asset_table,excluded,excluded,excluded_by_recheck,18717,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,MED_PHARMACY,DRUG_USER.MED_PHARMACY,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,PHA_VISIT_DISPMASTER,DRUG_USER.PHA_VISIT_DISPMASTER,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,PUB_CONFIG_SET,DRUG_USER.PUB_CONFIG_SET,系统配置选项设置表,药品,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：技术配置/工具表且为空，不进入治理资产,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,TEMP_DRUG_INFO,DRUG_USER.TEMP_DRUG_INFO,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,TMP_PREV_YEAR_STAT,DRUG_USER.TMP_PREV_YEAR_STAT,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,更改厂家,DRUG_USER.更改厂家,需要人工确认,药品,asset_table,excluded,excluded,excluded_by_recheck,347,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含中文临时/手工结果语义，按用户规则排除,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM_USER,EXAM.EXAM_USER,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,GAOXIANG,EXAM.GAOXIANG,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,MODALITY_VS_LOCAL_ID_CLASS,EXAM.MODALITY_VS_LOCAL_ID_CLASS,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PACSPATIENT,EXAM.PACSPATIENT,需要人工确认,患者主索引,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PACSSTUDY,EXAM.PACSSTUDY,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PACSUPDATE,EXAM.PACSUPDATE,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PBCATCOL,EXAM.PBCATCOL,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：PBCAT 类 PowerBuilder 元数据表且当前为空，按用户规则直接排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PBCATEDT,EXAM.PBCATEDT,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：PBCAT 类 PowerBuilder 元数据表且当前为空，按用户规则直接排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PBCATFMT,EXAM.PBCATFMT,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：PBCAT 类 PowerBuilder 元数据表且当前为空，按用户规则直接排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PBCATTBL,EXAM.PBCATTBL,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：PBCAT 类 PowerBuilder 元数据表且当前为空，按用户规则直接排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,PBCATVLD,EXAM.PBCATVLD,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：PBCAT 类 PowerBuilder 元数据表且当前为空，按用户规则直接排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,SQLEXPERT_PLAN1,EXAM.SQLEXPERT_PLAN1,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：技术配置/工具表且为空，不进入治理资产,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,STOREUID,EXAM.STOREUID,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,SUBSERVER_VS_DEPT,EXAM.SUBSERVER_VS_DEPT,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,TSMARCHIVE,EXAM.TSMARCHIVE,需要人工确认,检查,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,CEQ$PATS_IN_HOSPITAL,INPADM.CEQ$PATS_IN_HOSPITAL,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：技术配置/工具表且为空，不进入治理资产,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,CLG$PATS_IN_HOSPITAL,INPADM.CLG$PATS_IN_HOSPITAL,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,CVR$PATS_IN_HOSPITAL,INPADM.CVR$PATS_IN_HOSPITAL,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,PATS_IN_HOSPITAL_TEST,INPADM.PATS_IN_HOSPITAL_TEST,在院病人记录,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,ACCT_STAFF_GROUP,INPBILL.ACCT_STAFF_GROUP,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,0,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：空表且无中文名/数据库备注/明确业务用途,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL_ITEMPRICE_CHANGES_LOG,INPBILL.INPBILL_ITEMPRICE_CHANGES_LOG,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,54918,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INP_BILL_DETAIL_20241231,INPBILL.INP_BILL_DETAIL_20241231,需要人工确认,住院就诊,asset_table,excluded,excluded,excluded_by_recheck,10810,未命中核心业务关系且上一轮为 candidate；本轮待确认复核：表名含备份/临时/测试/日志/日期快照特征，按用户规则排除,系统表结构/HIS系统数据库表结构.md,人工规则复核排除,如业务仍在使用，请提供业务用途或关联 SQL 后恢复为待确认/保留
