系统名称,库名,Schema,表名,表中文名,表备注,来源文件名称,来源文件章节,数据库实际备注,文档备注,文档与实际库是否一致,业务域,表类型,数据粒度,总行数,活跃度判断,核心字段,候选主键,候选关联字段,是否纳入数据资产,是否进入数据治理系统,确认状态,判断依据,需要人工确认的问题
HIS_SOURCE,his_ready_10_10_10_15,COMM,MEDCARD_PRIVILEGE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,PRIVILEGE_ITEM_CODE,PRIVILEGE_ITEM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MENU_GRANT_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,89,待活跃度统计,GROUP_ID+MENU_NAME+ITEM_NAME+ABLED+APP_CODE,GROUP_ID+MENU_NAME+ABLED+APP_CODE+ITEM_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MENU_GRANT_GROUP_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,1,待活跃度统计,GROUP_ID+APP_CODE,GROUP_ID+APP_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MENU_VS_USER_GRANT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,1,待活跃度统计,DB_USER+GROUP_ID+APP_CODE,DB_USER+GROUP_ID+APP_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MESSAGES,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,MSGID,MSGID,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,METADICT,字典信息,字典信息,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,字典信息,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,109,待活跃度统计,TABLE_NAME,TABLE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,META_DATA,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,19,待活跃度统计,TABLE_NAME+CODEID,TABLE_NAME+CODEID,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MONEY_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,CODE,CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_ADD_FEE_CLASS_DICT,病案附页费用分类字典,病案附页费用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案附页费用分类字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,30,待活跃度统计,ADD_FEE_CLASS_CODE,ADD_FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_BILL_CLASS_DICT,2011版病案首页费用分类字典,2011版病案首页费用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,2011版病案首页费用分类字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一张收据/结算或一条收费明细,31,待活跃度统计,MR_BILL_CLASS_CODE,MR_BILL_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_CLASS_DICT,病案类别字典,病案类别字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案类别字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,2,待活跃度统计,MR_CLASS_CODE,MR_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_COMP_CLASS_DICT,病案内容分类字典,病案内容分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案内容分类字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,3,待活跃度统计,COMP_CLASS,COMP_CLASS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_COMP_CLASS_DICT_BAK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,11,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_FEE_CLASS_DICT,病案首页费用分类字典,病案首页费用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案首页费用分类字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,19,待活跃度统计,MR_FEE_CLASS_CODE,MR_FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_QUALITY_DICT,病案质量字典,病案质量字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案质量字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,3,待活跃度统计,MR_QUALITY_NAME,MR_QUALITY_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_REPORT_PRTST,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,31,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_REPORT_SYNTAX,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,6,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_STATUS_DICT,病案状态字典,病案状态字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案状态字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,3,待活跃度统计,MR_STATUS_CODE,MR_STATUS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,MR_VALUE_DICT,病案价值字典,病案价值字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病案价值字典,待从原始表结构文档逐表精确回填,待确认,病历文书,字典表,一行一个字典项,3,待活跃度统计,MR_VALUE_NAME,MR_VALUE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,NATION_DICT,民族字典,民族字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,民族字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,57,待活跃度统计,NATION_NAME,NATION_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,NATURE_CLASS_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,7,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,NURSE_TEMPERATURE_CLASS_DICT,体温单护理类别表,体温单护理类别表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,体温单护理类别表,待从原始表结构文档逐表精确回填,待确认,护理,字典表,一行一个字典项,0,待活跃度统计,CLASS_CODE,CLASS_CODE,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,NURSE_TEMPERATURE_ITEM_DICT,体温单护理项目表,体温单护理项目表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,体温单护理项目表,待从原始表结构文档逐表精确回填,待确认,护理,字典表,一行一个字典项,1,待活跃度统计,CLASS_CODE+VITAL_CODE+DEPT_CODE,CLASS_CODE+VITAL_CODE+DEPT_CODE,DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,NURSING_CLASS_DICT,护理等级字典,护理等级字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,护理等级字典,待从原始表结构文档逐表精确回填,待确认,护理,字典表,一行一个字典项,7,待活跃度统计,NURSING_CLASS_CODE,NURSING_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OCCUPATION_DICT,职业分类字典,职业分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,职业分类字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,13,待活跃度统计,OCCUPATION_CODE,OCCUPATION_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OFFICIAL_DRUG_CATALOG,公费用药目录,公费用药目录,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,公费用药目录,待从原始表结构文档逐表精确回填,待确认,药品,主数据表,需要人工确认,0,待活跃度统计,CHARGE_TYPE+DRUG_CODE+DRUG_SPEC+ITEM_CLASS,CHARGE_TYPE+ITEM_CLASS+DRUG_CODE+DRUG_SPEC,DRUG_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,OFFICIAL_DRUG_CATALOG_CLASS,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,主数据表,需要人工确认,0,待活跃度统计,CLASS_CODE,CLASS_CODE,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATING_POSITION,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,51,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_DICT,手术操作字典,手术操作字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,手术操作字典,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,16444,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_DICT1204,手术操作字典,手术操作字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,手术操作字典,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,14652,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_DICT_BK_20210219,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,15594,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_DICT_BK_20210808,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,13617,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_DICT_NEW,新手术操作字典（按医生）,新手术操作字典（按医生）,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,新手术操作字典（按医生）,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,11,待活跃度统计,DOCOTR_USER+OPERATION_NAME,OPERATION_NAME+DOCOTR_USER,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_LOG,操作日志,操作日志,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,操作日志,待从原始表结构文档逐表精确回填,待确认,手术,日志表,需要人工确认,57407694,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,COMM,OPERATION_SCALE_DICT,手术等级字典,手术等级字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,手术等级字典,待从原始表结构文档逐表精确回填,待确认,手术,字典表,一行一个字典项,4,待活跃度统计,OPERATION_SCALE_CODE,OPERATION_SCALE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,ORDER_CLASS_DICT,医嘱类别字典,医嘱类别字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱类别字典,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,9,待活跃度统计,ORDER_CLASS_CODE,ORDER_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,ORDER_STATUS_DICT,医嘱状态字典,医嘱状态字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱状态字典,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,8,待活跃度统计,ORDER_STATUS_CODE,ORDER_STATUS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_APP_USE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,3,待活跃度统计,APPLICATION+DICT_FILE_NAME,APPLICATION+DICT_FILE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_CODE_DICT,输入码表,输入码表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,输入码表,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,8937,待活跃度统计,TOPIC+ITEM_NAME+CODING_SCHM,TOPIC+CODING_SCHM+ITEM_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_CODING_CONFIG,输入法配置表,输入法配置表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,输入法配置表,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,67,待活跃度统计,TOPIC+CODING_SCHM,TOPIC+CODING_SCHM,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_GENERATION,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,60,待活跃度统计,DICT_FILE_NAME,DICT_FILE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTER_PHONE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,LETTER,LETTER,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_BL_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,38145,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,38145,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,90,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_OPERATION_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一个字典项,14646,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_MR_WBSS_DIAG_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一条诊断,842,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_DICT,门诊收据费用分类字典,门诊收据费用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,门诊收据费用分类字典,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,23,待活跃度统计,FEE_CLASS_CODE,FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_FACTDICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,0,待活跃度统计,FEE_FACTCODE,FEE_FACTCODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,OUTP_RCPT_FEE_VS_FACTCODE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,门诊就诊,字典表,一行一张收据/结算或一条收费明细,0,待活跃度统计,FEE_CLASS_CODE,FEE_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_CLASS_DICT,入院方式字典,入院方式字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,入院方式字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,4,待活跃度统计,PATIENT_CLASS_CODE,PATIENT_CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_FROM_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,0,待活跃度统计,PATIENT_FROM_CODE,PATIENT_FROM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_ID_REF,病人标识号引用表,病人标识号引用表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人标识号引用表,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,38,待活跃度统计,TABLE_NAME+COLUMN_NAME,TABLE_NAME+COLUMN_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_SOURCE_DICT,病人来源字典,病人来源字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人来源字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,3,待活跃度统计,PATIENT_SOURCE_CODE,PATIENT_SOURCE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_STATUS_CHG_DICT,病人状态变化字典,病人状态变化字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病人状态变化字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,16,待活跃度统计,PATIENT_STATUS_CHG_CODE,PATIENT_STATUS_CHG_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PATIENT_STATUS_DICT,病情状态字典,病情状态字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,病情状态字典,待从原始表结构文档逐表精确回填,待确认,患者主索引,字典表,一行一个字典项,3,待活跃度统计,PATIENT_STATUS_CODE,PATIENT_STATUS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PAT_ADM_CONDITION_DICT,入院病情字典,入院病情字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,入院病情字典,待从原始表结构文档逐表精确回填,待确认,住院就诊,字典表,一行一个字典项,3,待活跃度统计,PAT_CONDITION_CODE,PAT_CONDITION_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PAY_WAY_DICT,支付方式字典,支付方式字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,支付方式字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,37,待活跃度统计,PAY_WAY_CODE,PAY_WAY_CODE,ORDER_NO,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_DEFAULT_SCHEDULE,医嘱执行缺省时间表,医嘱执行缺省时间表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱执行缺省时间表,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,242,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_DEPT,价表项目执行科室,价表项目执行科室,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,价表项目执行科室,待从原始表结构文档逐表精确回填,待确认,科室字典,字典表,一行一个字典项,2277,待活跃度统计,ITEM_CLASS+ITEM_CODE+PERFORMED_BY,ITEM_CLASS+ITEM_CODE+PERFORMED_BY,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PERFORM_FREQ_DICT,医嘱执行频率字典,医嘱执行频率字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医嘱执行频率字典,待从原始表结构文档逐表精确回填,待确认,医嘱,字典表,一行一个字典项,57,待活跃度统计,FREQ_DESC,FREQ_DESC,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PREPAYMENT_VS_DIAGNOSIS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,6980,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PREPAY_TRANS_TYPE_DICT,预交金操作类型字典,预交金操作类型字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,预交金操作类型字典,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,4,待活跃度统计,TRANSACT_TYPE_CODE,TRANSACT_TYPE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,PRESC_CLASS,中药处方医生途径说明,中药处方医生途径说明,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,中药处方医生途径说明,待从原始表结构文档逐表精确回填,待确认,处方,字典表,一行一个字典项,10,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
