系统名称,库名,Schema,表名,表中文名,表备注,来源文件名称,来源文件章节,数据库实际备注,文档备注,文档与实际库是否一致,业务域,表类型,数据粒度,总行数,活跃度判断,核心字段,候选主键,候选关联字段,是否纳入数据资产,是否进入数据治理系统,确认状态,判断依据,需要人工确认的问题
HIS_SOURCE,his_ready_10_10_10_15,COMM,DIAGNOSIS_TYPE1_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,2,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DIAGNOSIS_TYPE_DICT,诊断类别字典,诊断类别字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,诊断类别字典,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,12,待活跃度统计,DIAGNOSIS_TYPE_CODE,DIAGNOSIS_TYPE_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DIAG_COMP_GROUP_DICT,诊断对照组字典,诊断对照组字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,诊断对照组字典,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,9,待活跃度统计,DIAG_COMP_GROUP_CODE,DIAG_COMP_GROUP_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DIAG_CORR_DICT,诊断符合情况字典,诊断符合情况字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,诊断符合情况字典,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,3,待活跃度统计,DIAG_CORR_CODE,DIAG_CORR_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DICTMAINT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,TABLE_NAME,TABLE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DICT_CXCONTENT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,2,待活跃度统计,ID,ID,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DIET_PROVIDER_DICT,营养室字典,营养室字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,营养室字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,0,待活跃度统计,SECTION_CODE,SECTION_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DISCHARGE_DISPOSITION_DICT,出院方式字典,出院方式字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,出院方式字典,待从原始表结构文档逐表精确回填,待确认,住院就诊,字典表,一行一个字典项,7,待活跃度统计,DISCHARGE_DISPOSITION_CODE,DISCHARGE_DISPOSITION_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOCTOR_EXPLAIN_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,12,待活跃度统计,DEPT_CODE+EXPLAIN_TEXT,DEPT_CODE+EXPLAIN_TEXT,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOCTOR_GROUP,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,1150,待活跃度统计,DOCTOR_USER,DOCTOR_USER,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOCTOR_LEVEL_VS_PRICE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,费用收费,字典表,一行一个字典项,30,待活跃度统计,ID,ID,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOCTOR_MASTER_YB,医师记录_医保,医师记录_医保,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医师记录_医保,待从原始表结构文档逐表精确回填,待确认,医保结算,字典表,一行一个字典项,451,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOCTOR_TITLE_DICT,医生职务字典,医生职务字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,医生职务字典,待从原始表结构文档逐表精确回填,待确认,人员字典,字典表,一行一个字典项,5,待活跃度统计,TITLE_NAME,TITLE_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DOSAGE_UNITS_DICT,剂量单位字典,剂量单位字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,剂量单位字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,71,待活跃度统计,DOSAGE_UNITS,DOSAGE_UNITS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_ANTIBIOSIS_DICT,药房管理系统统计用抗菌药物字典表,药房管理系统统计用抗菌药物字典表,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药房管理系统统计用抗菌药物字典表,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,84,待活跃度统计,DRUG_CODE+DRUG_NAME+DRUG_SPEC,DRUG_CODE+DRUG_NAME+DRUG_SPEC,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_CHAXUN1_FANCY,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,503,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_CHAXUN1_FANCY1,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,20,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_CHAXUN1_FANCY2,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,80,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_CLASS_DICT,药品类品字典,药品类品字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品类品字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,357,待活跃度统计,CLASS_CODE,CLASS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_CODING_RULE,药品编码描述,药品编码描述,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品编码描述,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,5,待活跃度统计,CODE_LEVEL,CODE_LEVEL,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_DICT,药品字典,药品字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,5962,待活跃度统计,DRUG_CODE+DRUG_SPEC+DRUG_INDICATOR,DRUG_CODE+DRUG_SPEC+DRUG_INDICATOR,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_DISP_PROPERTY_DICT,药品摆药类别字典,药品摆药类别字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品摆药类别字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,8,待活跃度统计,DISPENSING_PROPERTY,DISPENSING_PROPERTY,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_EXPORT_CLASS_DICT,药品出库分类字典,药品出库分类字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品出库分类字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,14,待活跃度统计,EXPORT_CLASS,EXPORT_CLASS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_FORM_DICT,药品剂型字典,药品剂型字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品剂型字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,65,待活跃度统计,FORM_CODE,FORM_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_HIS_VS_HLW,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,504,待活跃度统计,DRUG_CODE+DRUG_SPEC+DRUG_UNITS+FIRM_ID,DRUG_CODE+DRUG_SPEC+DRUG_UNITS+FIRM_ID,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_IMPORT_CLASS_DICT,药品入库分类字典,药品入库分类字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品入库分类字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,11,待活跃度统计,IMPORT_CLASS,IMPORT_CLASS,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_INCOMPATIBILITY,药品相互作用,药品相互作用,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品相互作用,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,0,待活跃度统计,DRUG_A_CODE+DRUG_B_CODE,DRUG_A_CODE+DRUG_B_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_INFO,药品信息,药品信息,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品信息,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,249,待活跃度统计,DRUG_CODE,DRUG_CODE,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_LIMIT,限制药品 自助机收费时，此类药品必须审核,限制药品 自助机收费时，此类药品必须审核,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,限制药品 自助机收费时，此类药品必须审核,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,32,待活跃度统计,,需要验证,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_LIST,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,41,待活跃度统计,,需要验证,DEPT_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_NAME_DICT,药品名称字典,药品名称字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品名称字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,8059,待活跃度统计,DRUG_CODE+DRUG_NAME,DRUG_CODE+DRUG_NAME,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_PRESC_ATTR_DICT,药品处方属性字典,药品处方属性字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品处方属性字典,待从原始表结构文档逐表精确回填,待确认,处方,字典表,一行一个字典项,7,待活跃度统计,PRESC_ATTR_NAME,PRESC_ATTR_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_PRICE_LIST,药品价格,药品价格,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品价格,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,31642,待活跃度统计,DRUG_CODE+DRUG_SPEC+FIRM_ID+START_DATE,DRUG_CODE+DRUG_SPEC+FIRM_ID+START_DATE,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_PRICE_LIST_TJ,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,8,待活跃度统计,,需要验证,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_RATIONAL_DOSAGE,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,0,待活跃度统计,DRUG_CODE+DRUG_SPEC,DRUG_CODE+DRUG_SPEC,DRUG_CODE,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DRUG_TOXI_PROPERTY_DICT,药品毒理分类字典,药品毒理分类字典,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,药品毒理分类字典,待从原始表结构文档逐表精确回填,待确认,药品,字典表,一行一个字典项,7,待活跃度统计,TOXI_NAME,TOXI_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,DUTY_DICT,勤务字典,勤务字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,勤务字典,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,2,待活跃度统计,DUTY_NAME,DUTY_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,ELECTRONIC_HEALTH_CARD_CONFIG,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,1,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_CLASS_DICT,检查类别字典,检查类别字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查类别字典,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,23,待活跃度统计,EXAM_CLASS_NAME,EXAM_CLASS_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_DIAG_DICT,检查诊断字典,检查诊断字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查诊断字典,待从原始表结构文档逐表精确回填,待确认,诊断,字典表,一行一条诊断,0,待活跃度统计,EXAM_CLASS+EXAM_SUB_CLASS+DIAG_CODE,EXAM_CLASS+EXAM_SUB_CLASS+DIAG_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_RESULT_STATUS_DICT,检查结果状态字典,检查结果状态字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查结果状态字典,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,6,待活跃度统计,EXAM_RESULT_STATUS_CODE,EXAM_RESULT_STATUS_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_RPT_PATTERN,检查报告模版,检查报告模版,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查报告模版,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,1192,待活跃度统计,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_RPT_PATTERN_20260131,检查报告模版,检查报告模版,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查报告模版,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,1159,待活跃度统计,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_RPT_PATTERN_20260331,检查报告模版,检查报告模版,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查报告模版,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,1180,待活跃度统计,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,EXAM_CLASS+EXAM_SUB_CLASS+DESC_ITEM+DESC_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXAM_SUBCLASS_DICT,检查子类字典,检查子类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查子类字典,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,81,待活跃度统计,EXAM_SUBCLASS_NAME,EXAM_SUBCLASS_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXE_YB_CODE_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,标准映射表,字典表,一行一个字典项,420,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_AAAAAA,Information about all deferred transactions that caused an error,Information about all deferred transactions that caused an error,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,Information about all deferred transactions that caused an error,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,340,待活跃度统计,EXP_CODE+AAAA,EXP_CODE+AAAA,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN1,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,1991,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN1_FANCY,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,1043,待活跃度统计,XH,XH,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN2,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,3963,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN3,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,24,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN4,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,66,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN5,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,51,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN6,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,108,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CHAXUN7,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,127,待活跃度统计,ITEM_CODE+GG,ITEM_CODE+GG,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_CODING_RULE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,1,待活跃度统计,CODE_LEVEL,CODE_LEVEL,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,56711,待活跃度统计,EXP_CODE+EXP_SPEC+EXP_INDICATOR,EXP_CODE+EXP_SPEC+EXP_INDICATOR,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_DICT_GZ,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,11494,待活跃度统计,,需要验证,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_DICT_IMPORT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,0,待活跃度统计,STORAGE_CODE+EXP_CODE,STORAGE_CODE+EXP_CODE,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_FUND_ITEM_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,项目字典,字典表,一行一个字典项,3,待活跃度统计,FUND_ITEM,FUND_ITEM,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
HIS_SOURCE,his_ready_10_10_10_15,COMM,EXP_NAME_DICT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,材料字典,字典表,一行一个字典项,43714,待活跃度统计,EXP_CODE+EXP_NAME,EXP_CODE+EXP_NAME,,是,是,已初筛,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,
