系统名称,库名,Schema,表名,表中文名,表备注,来源文件名称,来源文件章节,数据库实际备注,文档备注,文档与实际库是否一致,业务域,表类型,数据粒度,总行数,活跃度判断,核心字段,候选主键,候选关联字段,是否纳入数据资产,是否进入数据治理系统,确认状态,判断依据,需要人工确认的问题
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TEMP_DRUG_INFO,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,主数据表,需要人工确认,,待活跃度统计,,需要验证,DRUG_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,TMP_PREV_YEAR_STAT,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,主数据表,需要人工确认,,待活跃度统计,,需要验证,DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,VIEW_SHOWDATA,预览报表数据,预览报表数据,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,预览报表数据,待从原始表结构文档逐表精确回填,待确认,药品,待确认表,需要人工确认,473258,待活跃度统计,BUSINESS_NO+PREVIEW_NO+BUSINESS_NO2,BUSINESS_NO+PREVIEW_NO+BUSINESS_NO2,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,sheet_drug,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,待确认表,需要人工确认,3478,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,zsm,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,待确认表,需要人工确认,1200,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER,更改厂家,,需要人工确认,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,待确认表,需要人工确认,347,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_APPOINTS,检查预约记录,检查预约记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查预约记录,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,1559327,待活跃度统计,EXAM_NO,EXAM_NO,EXAM_NO+PATIENT_ID+VISIT_ID+RCPT_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_EXP_LIST,科室耗材使用分类记录,科室耗材使用分类记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,科室耗材使用分类记录,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,455,待活跃度统计,EXAM_CLASS+CLASS_NO+ITEM_CODE+FIRM_ID,EXAM_CLASS+CLASS_NO+ITEM_CODE+FIRM_ID,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_EXP_LIST_CLASS_NO,科室耗材使用分类字典,科室耗材使用分类字典,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,科室耗材使用分类字典,待从原始表结构文档逐表精确回填,待确认,检查,字典表,一行一个字典项,18,待活跃度统计,EXAM_CLASS+CLASS_NO,EXAM_CLASS+CLASS_NO,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_IMAGE_INDEX,检查图象索引,检查图象索引,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查图象索引,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,FILE_NAME,FILE_NAME,EXAM_NO+PATIENT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_INQUIRY,检查随访记录,检查随访记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查随访记录,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,EXAM_NO,EXAM_NO,EXAM_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_INTERVAL,检查时间间隔,检查时间间隔,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查时间间隔,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,EXAM_CLASS+EXAM_GROUP,EXAM_CLASS+EXAM_GROUP,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_MASTER_NEWPACS,新PACS接口记录,新PACS接口记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,新PACS接口记录,待从原始表结构文档逐表精确回填,待确认,检查,事实主表,一行一次检查申请/检查主记录,0,待活跃度统计,,需要验证,EXAM_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_PAT_MI,检查病人主索引,检查病人主索引,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查病人主索引,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,1060526,待活跃度统计,LOCAL_ID_CLASS+PATIENT_LOCAL_ID,LOCAL_ID_CLASS+PATIENT_LOCAL_ID,PATIENT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SCHEDULE,检查病人时间安排,检查病人时间安排,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查病人时间安排,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,SERIAL_NO,SERIAL_NO,EXAM_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_DETAIL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,事实明细表,需要人工确认,8842,待活跃度统计,ID,ID,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_SHARINGCENTER_MASTER,检查互认数据,检查互认数据,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查互认数据,待从原始表结构文档逐表精确回填,待确认,检查,事实主表,需要人工确认,8894,待活跃度统计,ID,ID,PATIENT_ID+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_USER,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,USER_ID,USER_ID,USER_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,EXAM_WORKING_PLAN,检查工作时间安排,检查工作时间安排,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查工作时间安排,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,EXAM_CLASS+EXAM_GROUP+DAY_OF_THE_WEEK,EXAM_CLASS+EXAM_GROUP+DAY_OF_THE_WEEK,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,GAOXIANG,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,MODALITY_VS_LOCAL_ID_CLASS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,MODALITY,MODALITY,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PACSPATIENT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,患者主索引,待确认表,需要人工确认,0,待活跃度统计,PID,PID,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PACSSTUDY,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,SUID+HOSTCODE,SUID+HOSTCODE,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PACSUPDATE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,SUID,SUID,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PBCATCOL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PBCATEDT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PBCATFMT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PBCATTBL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,PBCATVLD,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,SQLEXPERT_PLAN1,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,STOREUID,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,STUDY_UID,STUDY_UID,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,SUBSERVER_VS_DEPT,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,DEPT_CODE,DEPT_CODE,DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_APPOINT,治疗预约记录,治疗预约记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,治疗预约记录,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,TREAT_NO,TREAT_NO,PATIENT_ID+VISIT_ID+RCPT_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TREAT_ITEMS,检查项目记录,检查项目记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检查项目记录,待从原始表结构文档逐表精确回填,待确认,检查,事实明细表,需要人工确认,0,待活跃度统计,EXAM_NO+EXAM_ITEM_NO,EXAM_NO+EXAM_ITEM_NO,EXAM_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,EXAM,TSMARCHIVE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检查,待确认表,需要人工确认,0,待活跃度统计,HL_NAME+LL_NAME,HL_NAME+LL_NAME,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CEQ$PATS_IN_HOSPITAL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一次住院就诊,0,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CLG$PATS_IN_HOSPITAL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一次住院就诊,0,待活跃度统计,,需要验证,PATIENT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,CVR$PATS_IN_HOSPITAL,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一次住院就诊,0,待活跃度统计,,需要验证,PATIENT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,MEDICAL_QC_MSG,质控信息病人信息表,质控信息病人信息表,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,质控信息病人信息表,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,需要人工确认,430946,待活跃度统计,PATIENT_ID+VISIT_ID+QC_MSG_CODE+ISSUED_DATE_TIME,PATIENT_ID+VISIT_ID+QC_MSG_CODE+ISSUED_DATE_TIME,PATIENT_ID+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,ORDERS_GROUP_REC,12.8 经管医生记录,12.8 经管医生记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,12.8 经管医生记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一条医嘱或医嘱子项,1103,待活跃度统计,PATIENT_ID+VISIT_ID,PATIENT_ID+VISIT_ID,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_C0525325,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一次住院就诊,1,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_HOSPITAL_TEST,在院病人记录,在院病人记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,在院病人记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一次住院就诊,0,待活跃度统计,PATIENT_ID,PATIENT_ID,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PATS_IN_TRANSFERRING,转科病人记录,转科病人记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,转科病人记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,需要人工确认,51,待活跃度统计,PATIENT_ID,PATIENT_ID,PATIENT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_DISCHGED_PATS,准备出院病人记录,准备出院病人记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,准备出院病人记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,需要人工确认,132,待活跃度统计,PATIENT_ID+VISIT_ID,PATIENT_ID+VISIT_ID,PATIENT_ID+ORDER_NO+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPADM,PRE_TRANSFERRING_PATS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,需要人工确认,3558,待活跃度统计,PATIENT_ID+VISIT_ID+TRANSFER_DATE_TIME,PATIENT_ID+VISIT_ID+TRANSFER_DATE_TIME,PATIENT_ID+VISIT_ID+ORDER_NO,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,ACCT_STAFF_GROUP,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,0,待活跃度统计,DEPT_CODE+LOCAL_NO,LOCAL_NO+DEPT_CODE,DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BANK_TRANS_LISTS,对账记录,对账记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,对账记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,414177,待活跃度统计,,需要验证,RCPT_NO+PATIENT_ID+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BILL_DEPT_CONFIG,自动计价科室配置,自动计价科室配置,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,自动计价科室配置,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,0,待活跃度统计,DEPT_CODE,DEPT_CODE,DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BILL_MISC_ITEM,自动计价杂费项目,自动计价杂费项目,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,自动计价杂费项目,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,0,待活跃度统计,ITEM_CLASS+ITEM_CODE+ITEM_SPEC,ITEM_CLASS+ITEM_CODE+ITEM_SPEC,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,BILL_MISC_ITEM_PATCH,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,315,待活跃度统计,DEPT_CODE+ITEM_CLASS+ITEM_CODE+ITEM_SPEC+PATIENT_ID+VISIT_ID,DEPT_CODE+ITEM_CLASS+ITEM_CODE+ITEM_SPEC+PATIENT_ID+VISIT_ID,DEPT_CODE+PATIENT_ID+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,CASHER_NO_REC,JU?nT1:E1m,JU?nT1:E1m,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,JU?nT1:E1m,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,308,待活跃度统计,LOCAL_NO,LOCAL_NO,USER_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,DISPENSE_MEDICINE_APPLICATION,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,4804,待活跃度统计,PATIENT_ID+VISIT_ID+ID,ID+PATIENT_ID+VISIT_ID,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INPBILL_ITEMPRICE_CHANGES_LOG,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,54918,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_ACCT_DETAIL,住院收费结帐明细记录,住院收费结帐明细记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院收费结帐明细记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,802945,待活跃度统计,ACCT_NO+SUBJ_CODE,ACCT_NO+SUBJ_CODE,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_ACCT_MASTER,住院收费结帐记录,住院收费结帐记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院收费结帐记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实主表,一行一张收据/结算或一条收费明细,65337,待活跃度统计,ACCT_NO,ACCT_NO,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_ACCT_MONEY,住院收费结帐金额分类,住院收费结帐金额分类,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院收费结帐金额分类,待从原始表结构文档逐表精确回填,待确认,住院就诊,待确认表,一行一张收据/结算或一条收费明细,348899,待活跃度统计,ACCT_NO+MONEY_TYPE,ACCT_NO+MONEY_TYPE,,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAILQ,住院病人费用明细记录,住院病人费用明细记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院病人费用明细记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,1167169,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE,否,否,待人工确认,未命中核心业务关系且上一轮为 candidate,是否仍在当前 HIS 业务流程或数据治理口径中使用
